100,200,300,400,500,600,700,800,900,1000
0.004142552932985616,0.015812915238380812,0.03599413379365282,0.0644910413207793,0.10144225974711514,0.14647101270938348,0.2000868604181257,0.26172139495905333,0.3319730409155301,0.4117158934120827
0.0054044316092274839,0.0031599988694760018,0.0059952300491094611,0.006404017957313643,0.0098406745635893304,0.012292761231704905,0.016656156233698999,0.019110804725903117,0.024532113497255544,0.031623178919395763
0.002910662419139196,0.006346466293471688,0.009939652390154288,0.013122311737272262,0.0168075996392849,0.020097888824706544,0.023766710663152186,0.027029037475585938,0.030732246422945912,0.034502373300114374
0.0046656212479655821,0.0060351668303989508,0.006088384032204408,0.0050554661338905451,0.0033709556932609405,0.0056560132785271142,0.0065661920163225763,0.0063932321480895818,0.0051513304273323362,0.0055136591316762226
4.935952657166451e-05,0.0001321469393919683,0.00019156447100682843,0.0002776758545676683,0.00030772983197053085,0.0003845946279590477,0.0004643479239368361,0.0005186383450308949,0.0005394778163449026,0.0006001580167495737
0.00065104404726740173,0.0011117138593803868,0.0013530632938705946,0.0016348855487979259,0.0016927499046117786,0.0018905312517081294,0.0020948364293157046,0.0021938099150218961,0.0022247723876864861,0.0023347814678961105
5.9426564621756945e-05,0.00010268401453951733,0.0001332786439423529,0.00019152001933794543,0.0002280343153333341,0.00022180166073188098,0.0003430738111547186,0.0003209766831456368,0.0003785937379448961,0.0004491238118262672
0.00070347004093433848,0.0009749240705536242,0.0010647726839533959,0.001322312438720217,0.0014535038840866185,0.001350536015572016,0.0017975381105006557,0.0016983223719562728,0.0018345402410811645,0.0020306250834550236
6.66186258602816e-06,1.0665884439520795e-05,9.484061986032761e-06,8.350163668232282e-06,1.7635616255395207e-05,1.784241841938681e-05,1.1841391430723657e-05,1.3223524579312836e-05,2.193089687463009e-05,2.3799217025066985e-05
0.00016948174874468374,0.0002394388119072554,0.00017058618342041465,2.5498364009460317e-06,0.00030215946690126909,0.00029371933798056878,4.0958641934117817e-06,3.7669264298369473e-06,0.00038629727422929256,0.0002934049791137954
6.324246480654997e-05,8.616120821923575e-05,9.829810007382618e-05,0.00014606870301839405,0.00018735422835507653,0.00019957814625875202,0.0002505354419580992,0.0002676418446007332,0.00026275120772324597,0.000315132000559807
0.00079432641191898908,0.00092269296706320905,0.00094963804887724995,0.0011831492432922287,0.0013449576006916094,0.0013694528512512387,0.001615246744235001,0.0015859253158497025,0.0015416920159299018,0.0017118120636501108
